transaction_id,amount,payment_mode,merchant_category,dispute_reason_code,ip_shipping_match,failed_attempts_last_24h,account_age_days,past_dispute_count,is_vpn_used,is_chargeback_fraud
pay_00007817,4333.61,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,0,1,122,0,0,1
pay_00007818,3645.8,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,76,0,0,0
pay_00007819,1354.85,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,339,0,0,0
pay_00007820,756.42,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,2,262,0,0,0
pay_00007821,819.83,UPI,GAMING,10.5_VISA_EASY_PAYMENT,1,1,770,0,0,0
pay_00007822,896.17,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,565,0,0,0
pay_00007823,2050.61,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,256,0,1,0
pay_00007824,1001.23,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,882,0,0,0
pay_00007825,3014.54,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,359,0,0,0
pay_00007826,4426.15,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,2,287,0,0,0
pay_00007827,714.09,UPI,GAMING,10.5_VISA_EASY_PAYMENT,0,1,37,0,0,1
pay_00007828,1333.84,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,696,0,0,0
pay_00007829,249.82,CREDIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,630,0,0,0
pay_00007830,435.6,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,477,0,0,0
pay_00007831,900.29,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,680,3,0,0
pay_00007832,446.39,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,652,0,0,0
pay_00007833,3238.01,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,761,0,0,0
pay_00007834,358.47,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,567,1,0,1
pay_00007835,1012.27,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,737,0,0,0
pay_00007836,1495.96,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,697,0,0,1
pay_00007837,1865.82,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,367,0,0,0
pay_00007838,824.5,DEBIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,1,685,0,1,1
pay_00007839,3149.97,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,25,1,0,0
pay_00007840,1360.1,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,682,0,0,0
pay_00007841,968.41,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,146,0,0,0
pay_00007842,204.41,WALLET,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,670,0,0,0
pay_00007843,1037.36,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,786,0,0,0
pay_00007844,2678.34,WALLET,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,647,0,0,0
pay_00007845,1529.98,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,591,0,0,0
pay_00007846,2777.14,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,286,0,0,0
pay_00007847,1121.86,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,1,389,0,0,1
pay_00007848,289.13,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,197,0,0,0
pay_00007849,120.6,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,417,3,0,1
pay_00007850,641.93,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,6,0,0,0
pay_00007851,1895.95,WALLET,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,304,0,0,0
pay_00007852,2442.83,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,872,0,0,0
pay_00007853,625.94,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,388,0,1,0
pay_00007854,1126.74,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,653,0,0,0
pay_00007855,919.99,WALLET,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,618,0,0,0
pay_00007856,892.78,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,794,0,0,0
pay_00007857,494.68,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,945,0,0,0
pay_00007858,319.92,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,532,0,1,0
pay_00007859,428.52,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,672,0,1,0
pay_00007860,185.38,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,224,0,0,0
pay_00007861,431.21,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,626,1,0,0
pay_00007862,113.87,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,485,0,0,0
pay_00007863,1580.3,UPI,GAMING,10.5_VISA_EASY_PAYMENT,1,0,620,0,0,0
pay_00007864,670.52,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,250,0,0,0
pay_00007865,5525.94,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,961,0,0,0
pay_00007866,422.98,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,985,0,0,0
pay_00007867,736.58,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,473,0,0,0
pay_00007868,764.38,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,693,0,0,0
pay_00007869,112.73,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,2,65,0,0,0
pay_00007870,2841.47,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,643,0,0,0
pay_00007871,148.78,WALLET,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,3,871,0,0,1
pay_00007872,4324.62,WALLET,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,0,0,405,0,0,0
pay_00007873,3439.47,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,299,2,0,0
pay_00007874,1250.26,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,793,0,1,0
pay_00007875,1276.56,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,500,3,0,0
pay_00007876,1691.01,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,853,0,0,0
pay_00007877,834.21,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,367,0,0,0
pay_00007878,1662.88,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,963,0,0,0
pay_00007879,168.7,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,488,1,0,0
pay_00007880,183.34,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,733,0,0,0
pay_00007881,1016.61,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,931,0,0,0
pay_00007882,1296.5,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,598,0,1,0
pay_00007883,3381.44,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,1,151,0,1,0
pay_00007884,265.83,UPI,GAMING,10.5_VISA_EASY_PAYMENT,1,0,781,0,0,0
pay_00007885,2694.43,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,482,0,0,0
pay_00007886,453.67,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,23,1,0,0
pay_00007887,851.52,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,63,0,0,0
pay_00007888,671.02,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,611,0,0,0
pay_00007889,866.63,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,595,0,0,0
pay_00007890,344.65,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,2,527,0,0,0
pay_00007891,1150.47,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,117,0,0,0
pay_00007892,2526.53,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,463,0,0,0
pay_00007893,973.84,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,244,0,0,0
pay_00007894,1111.82,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,794,0,0,0
pay_00007895,2933.41,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,871,2,0,1
pay_00007896,1936.56,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,451,1,0,0
pay_00007897,1111.35,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,505,0,0,0
pay_00007898,546.99,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,337,0,0,0
pay_00007899,3343.28,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,606,0,0,0
pay_00007900,1390.65,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,573,0,1,0
pay_00007901,474.9,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,668,0,0,0
pay_00007902,570.26,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,290,0,0,0
pay_00007903,2537.84,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,656,0,0,0
pay_00007904,167.72,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,427,1,0,1
pay_00007905,7359.86,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,233,1,0,1
pay_00007906,309.5,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,651,0,1,1
pay_00007907,2484.96,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,664,1,0,0
pay_00007908,853.23,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,471,0,0,0
pay_00007909,1116.55,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,409,0,0,0
pay_00007910,3288.55,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,229,0,0,0
pay_00007911,898.87,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,589,0,0,0
pay_00007912,1256.64,CREDIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,1,0,915,0,1,0
pay_00007913,175.83,NETBANKING,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,290,0,0,0
pay_00007914,103.53,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,374,0,0,0
pay_00007915,521.16,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,834,0,0,0
pay_00007916,1811.89,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,200,0,0,0
pay_00007917,293.91,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,133,1,1,1
pay_00007918,281.15,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,587,0,1,0
pay_00007919,893.89,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,322,1,0,0
pay_00007920,1665.49,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,870,1,0,0
pay_00007921,1967.57,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,694,0,0,0
pay_00007922,394.84,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,766,0,0,0
pay_00007923,224.4,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,992,0,0,0
pay_00007924,4330.07,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,3,792,0,0,0
pay_00007925,553.01,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,588,0,0,0
pay_00007926,2979.52,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,742,0,0,0
pay_00007927,3087.05,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,336,0,0,0
pay_00007928,2321.06,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,179,0,1,1
pay_00007929,377.39,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,664,0,0,0
pay_00007930,2687.29,DEBIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,2,434,0,0,0
pay_00007931,2299.63,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,873,0,0,1
pay_00007932,1462.2,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,3,438,0,1,1
pay_00007933,716.93,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,3,785,0,0,0
pay_00007934,556.75,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,480,1,0,0
pay_00007935,294.97,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,468,0,0,0
pay_00007936,1169.28,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,497,0,0,0
pay_00007937,1420.16,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,419,0,0,0
pay_00007938,767.88,WALLET,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,542,0,0,0
pay_00007939,1067.56,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,175,0,0,0
pay_00007940,777.69,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,298,0,0,0
pay_00007941,1636.67,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,278,0,0,0
pay_00007942,3572.89,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,2,31,0,0,0
pay_00007943,368.55,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,51,0,1,0
pay_00007944,820.47,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,677,0,0,0
pay_00007945,327.75,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,0,0,984,1,0,0
pay_00007946,1571.02,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,856,0,0,0
pay_00007947,2057.74,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,909,0,0,0
pay_00007948,4130.45,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,601,0,0,0
pay_00007949,590.41,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,636,0,0,0
pay_00007950,4599.95,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,159,0,0,0
pay_00007951,198.03,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,100,0,1,0
pay_00007952,1485.78,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,142,0,1,0
pay_00007953,188.24,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,117,0,0,0
pay_00007954,3463.28,NETBANKING,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,0,2,468,0,0,0
pay_00007955,1231.92,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,39,0,0,0
pay_00007956,1760.03,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,348,0,0,0
pay_00007957,2771.89,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,985,0,0,0
pay_00007958,344.33,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,1,166,0,0,0
pay_00007959,159.03,WALLET,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,107,0,0,1
pay_00007960,3266.47,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,843,1,1,0
pay_00007961,667.36,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,786,2,0,1
pay_00007962,307.13,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,551,0,0,0
pay_00007963,1047.97,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,595,0,0,0
pay_00007964,1468.1,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,504,0,0,1
pay_00007965,147.19,DEBIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,323,1,0,1
pay_00007966,582.16,DEBIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,809,0,0,0
pay_00007967,150.02,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,814,0,0,0
pay_00007968,917.96,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,945,0,0,0
pay_00007969,3482.12,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,502,0,0,0
pay_00007970,6181.45,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,155,0,1,0
pay_00007971,1620.23,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,2,122,1,0,0
pay_00007972,364.46,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,23,0,0,0
pay_00007973,3644.29,DEBIT_CARD,RETAIL,10.5_VISA_EASY_PAYMENT,1,1,35,0,0,0
pay_00007974,1189.27,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,230,0,0,0
pay_00007975,350.41,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,491,2,0,0
pay_00007976,3921.32,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,141,0,0,0
pay_00007977,2224.94,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,382,0,0,0
pay_00007978,2073.5,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,282,0,1,0
pay_00007979,1952.58,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,206,0,1,1
pay_00007980,435.35,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,163,0,0,0
pay_00007981,455.5,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,425,0,1,0
pay_00007982,1848.54,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,134,0,0,0
pay_00007983,472.16,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,1,584,0,0,0
pay_00007984,966.17,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,564,2,0,0
pay_00007985,2384.9,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,488,1,0,0
pay_00007986,2398.39,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,565,0,0,0
pay_00007987,1005.68,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,495,0,0,0
pay_00007988,2456.7,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,0,0,463,0,0,0
pay_00007989,2836.01,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,904,0,0,0
pay_00007990,1695.34,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,687,0,0,0
pay_00007991,488.98,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,80,0,0,0
pay_00007992,580.33,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,93,0,0,0
pay_00007993,667.16,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,64,0,0,0
pay_00007994,286.31,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,546,1,1,1
pay_00007995,578.57,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,510,0,0,0
pay_00007996,452.67,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,0,3,285,0,0,0
pay_00007997,1011.36,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,419,0,0,0
pay_00007998,3686.1,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,816,0,0,0
pay_00007999,265.53,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,714,0,0,0
pay_00008000,2010.88,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,628,0,0,0
pay_00008001,1843.68,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,193,0,0,0
pay_00008002,250.98,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,453,0,0,0
pay_00008003,3937.62,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,451,0,0,0
pay_00008004,1360.64,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,359,0,0,0
pay_00008005,778.19,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,398,0,0,0
pay_00008006,2219.2,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,174,1,0,0
pay_00008007,546.33,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,27,1,0,1
pay_00008008,1873.85,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,1,942,0,0,1
pay_00008009,160.78,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,413,0,0,0
pay_00008010,2843.33,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,257,0,0,0
pay_00008011,991.78,WALLET,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,850,0,0,0
pay_00008012,1618.76,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,1,643,0,0,0
pay_00008013,475.07,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,538,0,0,0
pay_00008014,1795.5,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,405,0,0,0
pay_00008015,2319.2,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,630,0,0,0
pay_00008016,1061.44,CREDIT_CARD,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,792,0,0,0
pay_00008017,1542.43,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,301,1,0,0
pay_00008018,1014.11,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,628,0,0,0
pay_00008019,3467.77,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,1,751,1,1,0
pay_00008020,1133.34,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,724,0,0,0
pay_00008021,2865.93,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,413,0,0,0
pay_00008022,2524.33,DEBIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,18,0,0,0
pay_00008023,892.73,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,643,0,0,1
pay_00008024,492.21,CREDIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,0,1,947,0,0,0
pay_00008025,881.52,NETBANKING,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,896,0,1,0
pay_00008026,2724.93,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,623,0,0,0
pay_00008027,487.44,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,128,0,1,0
pay_00008028,1214.88,DEBIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,1,0,114,0,0,0
pay_00008029,2560.59,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,1,737,2,1,0
pay_00008030,754.22,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,146,0,0,0
pay_00008031,1641.71,CREDIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,933,0,0,1
pay_00008032,522.81,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,888,1,0,0
pay_00008033,273.59,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,191,0,0,0
pay_00008034,2472.62,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,981,0,0,0
pay_00008035,256.32,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,620,0,0,0
pay_00008036,574.91,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,531,0,0,0
pay_00008037,2997.66,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,151,0,0,0
pay_00008038,738.05,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,852,0,1,0
pay_00008039,5520.4,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,695,0,0,0
pay_00008040,5948.24,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,792,0,0,0
pay_00008041,568.53,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,467,0,0,0
pay_00008042,162.76,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,154,0,0,0
pay_00008043,1931.49,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,1,225,0,0,0
pay_00008044,999.45,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,992,0,0,0
pay_00008045,259.3,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,504,0,1,0
pay_00008046,1944.05,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,566,0,0,0
pay_00008047,147.51,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,2,611,0,0,0
pay_00008048,3162.6,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,601,0,0,0
pay_00008049,323.89,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,673,0,0,0
